OBJECTID,Station_ID,Sample_Year,Waterbody_Name,Sample_Type,Fish_Species,Municipality,Subregional_Basin_Code,Sample_ID,Quantity,County,x,y
40495,18125,2006,Beacon Hill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NAUGATUCK,6918,181252006,1,New Haven,-73.02861,41.4675
40502,18126,2019,Beacon Hill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BEACON FALLS,6918,181262019,1,New Haven,-73.03944,41.46639
40506,18127,2006,Beacon Hill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BETHANY,6918,181272006,11,New Haven,-73.00195,41.4669500000001
40511,18127,2018,Beacon Hill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BETHANY,6918,181272018,15,New Haven,-73.00195,41.4669500000001
40550,18144,2008,"Mopus Brook, tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",RIDGEFIELD,8104,181442008,20,Fairfield,-73.5406,41.3488
40554,18145,2008,"Mopus Brook, tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",RIDGEFIELD,8104,181452008,8,Fairfield,-73.5386999999999,41.3351000000001
42288,18159,2012,West Branch Farmington River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BARKHAMSTED,4300,181592012,1,Litchfield,-73.01674,41.94516
42484,18208,2012,Pole Bridge Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4015,182082012,13,Middlesex,-72.530287,41.463597
42489,18209,2010,Cabin Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",COLCHESTER,4703,182092010,3,New London,-72.330771,41.5605200000001
42492,18209,2012,Cabin Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",COLCHESTER,4703,182092012,9,New London,-72.330771,41.5605200000001
42497,18211,2012,Ratlum Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW HARTFORD,4308,182112012,23,Litchfield,-72.946961,41.8865650000001
42502,18212,2012,Hawley Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",AVON,4300,182122012,14,Hartford,-72.907011,41.7768960000001
42513,18212,2013,Hawley Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",AVON,4300,182122013,17,Hartford,-72.907011,41.7768960000001
42527,18214,2012,Deep Hollow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4000,182142012,38,Middlesex,-72.476866,41.438751
42535,18217,2012,Falls Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARTLAND,4308,182172012,70,Hartford,-72.955182,42.017974
42543,18270,2010,Wewaka Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BRIDGEWATER,6000,182702010,32,Litchfield,-73.3497,41.5010300000001
42547,18270,2012,Wewaka Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BRIDGEWATER,6000,182702012,3,Litchfield,-73.3497,41.5010300000001
42815,18393,2010,Stony Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WATERFORD,2204,183932010,45,New London,-72.173108,41.368992
42818,18393,2012,Stony Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WATERFORD,2204,183932012,13,New London,-72.173108,41.368992
42859,18435,2012,Parmalee Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",DURHAM,4607,184352012,1,Middlesex,-72.699,41.4570000000001
42876,18437,2012,Pine Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",EAST HAMPTON,4709,184372012,25,Middlesex,-72.5271999999999,41.56456
42921,18448,2012,Wintergreen Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GLASTONBURY,4009,184482012,12,Hartford,-72.5346,41.68595
42942,18451,2012,Carr Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PORTLAND,4012,184512012,1,Middlesex,-72.6052999999999,41.5963600000001
42973,18459,2014,West Branch Shepaug River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CORNWALL,6702,184592014,16,Litchfield,-73.3220239999999,41.782545
42983,18464,2013,"East Branch Salmon Brook, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRANBY,4320,184642013,42,Hartford,-72.84923,42.011738
42988,18468,2013,Joe Clark Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",LEDYARD,3003,184682013,19,New London,-72.0413,41.4846870000001
42995,18468,2014,Joe Clark Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",LEDYARD,3003,184682014,24,New London,-72.0413,41.4846870000001
43020,18508,2014,South Fork Hockanum River (Hop Brook),Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANCHESTER,4504,185082014,5,Hartford,-72.530362,41.7642210000001
43030,18509,2011,South Fork Hockanum River (Hop Brook),Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANCHESTER,4504,185092011,14,Hartford,-72.516012,41.7627390000001
43062,18522,2012,Beaver Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",DANBURY,6600,185222012,44,Fairfield,-73.43269,41.420555
43068,18523,2012,Bonney Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CORNWALL,6000,185232012,13,Litchfield,-73.37541,41.8149530000001
43073,18523,2019,Bonney Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CORNWALL,6000,185232019,7,Litchfield,-73.37541,41.8149530000001
43079,18524,2012,Culver Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PUTNAM,3700,185242012,81,Windham,-71.88922,41.898585
43085,18525,2012,Culver Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PUTNAM,3700,185252012,2,Windham,-71.89872,41.899391
43096,18526,2012,Culver Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PUTNAM,3700,185262012,23,Windham,-71.89644,41.900091
43108,18527,2012,Deep Hollow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4000,185272012,17,Middlesex,-72.4781629999999,41.437329
43112,18530,2012,East Branch Shepaug River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",LITCHFIELD,6700,185302012,1,Litchfield,-73.27763,41.7662320000001
43143,18536,2012,"Hawleys Brook, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",EASTON,7200,185362012,67,Fairfield,-73.34103,41.251918
43205,18539,2012,Joe Clark Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",LEDYARD,3003,185392012,35,New London,-72.02466,41.47204
43209,18540,2012,Kirby Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WASHINGTON,6700,185402012,1,Litchfield,-73.31346,41.623903
43216,18541,2012,"Kirby Brook, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WASHINGTON,6700,185412012,16,Litchfield,-73.30797,41.6254430000001
43222,18542,2012,"Lake Lillinonah, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BROOKFIELD,6000,185422012,2,Fairfield,-73.37152,41.4860090000001
43230,18544,2012,Little Jack's Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ROXBURY,6706,185442012,1,Litchfield,-73.2988099999999,41.546369
43235,18545,2012,Merryall Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEW MILFORD,6501,185452012,49,Litchfield,-73.44391,41.675302
43259,18551,2012,"Pond Brook, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NEWTOWN,6018,185512012,25,Fairfield,-73.35678,41.4353830000001
43285,18556,2012,"Shepaug River, Unnamed Tributary to (Canoe Brook)",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WASHINGTON,6700,185562012,50,Litchfield,-73.32649,41.644865
43287,18556,2019,"Shepaug River, Unnamed Tributary to (Canoe Brook)",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WASHINGTON,6700,185562019,15,Litchfield,-73.32649,41.644865
43292,18559,2012,"Sprain Brook, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ROXBURY,6803,185592012,89,Litchfield,-73.2712099999999,41.5983820000001
43295,18560,2012,"Clark Creek, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4000,185602012,4,Middlesex,-72.466,41.43805
43297,18561,2012,"Roaring Brook #2, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",EAST HADDAM,4016,185612012,35,Middlesex,-72.383543,41.4727560000001
43317,18566,2017,Birch Mountain Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANCHESTER,4504,185662017,13,Hartford,-72.511667,41.761899
43322,18567,2011,Browns Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",UNION,3701,185672011,1,Tolland,-72.18008,42.0091990000001
43331,18571,2011,Crooked Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRISWOLD,3600,185712011,17,New London,-71.9195599999999,41.587341
43349,18575,2011,Ford Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORWICH,3001,185752011,3,New London,-72.1073,41.514059
43361,18578,2011,Green Fall River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VOLUNTOWN,1002,185782011,11,New London,-71.80945,41.5197190000001
43367,18578,2014,Green Fall River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VOLUNTOWN,1002,185782014,14,New London,-71.80945,41.5197190000001
43423,18587,2011,"Beaver Meadow Brook, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4015,185872011,14,Middlesex,-72.5392899999999,41.450134
43427,18587,2013,"Beaver Meadow Brook, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4015,185872013,68,Middlesex,-72.5392899999999,41.450134
43433,18590,2011,"Lyman Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MARLBOROUGH,4707,185902011,34,Hartford,-72.44667,41.629802
43437,18590,2013,"Lyman Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MARLBOROUGH,4707,185902013,25,Hartford,-72.44667,41.629802
43439,18590,2014,"Lyman Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MARLBOROUGH,4707,185902014,17,Hartford,-72.44667,41.629802
43458,18596,2011,Parmalee Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",DURHAM,4607,185962011,5,Middlesex,-72.71383,41.4437070000001
43463,18597,2011,Palmer Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRISWOLD,3600,185972011,30,New London,-71.92679,41.610032
43471,18599,2011,Swain Johnson Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4000,185992011,9,Middlesex,-72.53356,41.4925220000001
43474,18601,2011,Porter Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANCHESTER,4504,186012011,1,Hartford,-72.511739,41.7626690000001
43476,18601,2017,Porter Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANCHESTER,4504,186012017,6,Hartford,-72.511739,41.7626690000001
43482,18602,2011,Porter Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANCHESTER,4504,186022011,14,Hartford,-72.5033119999999,41.764894
43488,18603,2011,South Fork Hockanum River (Hop Brook),Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANCHESTER,4504,186032011,1,Hartford,-72.55355,41.7653980000001
43512,18621,2015,Pond Mountain Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",KENT,6015,186212015,9,Litchfield,-73.4736,41.767439
43517,18625,2013,Hopp Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BETHANY,6919,186252013,15,New Haven,-73.0398299999999,41.40308
43522,18625,2016,Hopp Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BETHANY,6919,186252016,119,New Haven,-73.0398299999999,41.40308
43546,18628,2013,Eaton Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HAMDEN,5302,186282013,6,New Haven,-72.9113,41.4256
43568,18632,2013,Catlin Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HARWINTON,6908,186322013,4,Litchfield,-73.06774,41.77196
43576,18633,2013,Cathole Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MERIDEN,5205,186332013,18,New Haven,-72.80191,41.5529000000001
43593,18638,2013,Tobey Pond Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORFOLK,6100,186382013,29,Litchfield,-73.22345,41.98483
43623,18643,2023,Meetinghouse Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MERIDEN,5200,186432023,1,New Haven,-72.7999,41.5135000000001
43714,18650,2023,Mount Tom Pond,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",LITCHFIELD,6705,186502023,5,Litchfield,-73.2777,41.70075
43726,18653,2014,Billings Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRISWOLD,3605,186532014,9,New London,-71.891,41.5430000000001
43802,18684,2014,Pegmill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",VOLUNTOWN,1002,186842014,2,New London,-71.804752,41.524567
43820,18687,2014,Creamery Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",BROOKLYN,3711,186872014,6,Windham,-71.9508539999999,41.767902
43827,18688,2013,Allen Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WALLINGFORD,5207,186882013,1,New Haven,-72.832137,41.4241230000001
43833,18695,2013,Spring Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WALLINGFORD,5208,186952013,22,New Haven,-72.759001,41.467313
43838,18708,2014,Mashamoquet Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",POMFRET,3710,187082014,2,Windham,-71.959598,41.861089
43849,18709,2014,Fivemile River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",KILLINGLY,3400,187092014,1,Windham,-71.870627,41.8692390000001
43859,18710,2014,Whetstone Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",KILLINGLY,3404,187102014,2,Windham,-71.867499,41.8355540000001
43873,18712,2014,Bobbin Mill Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORWICH,3900,187122014,5,New London,-72.091174,41.547265
43961,18723,2014,Bungee Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",EASTFORD,3201,187232014,4,Windham,-72.066854,41.9021230000001
43987,18726,2014,South Fork Hockanum River (Hop Brook),Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANCHESTER,4504,187262014,2,Hartford,-72.554655,41.7692070000001
43996,18727,2011,South Fork Hockanum River (Hop Brook),Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MANCHESTER,4504,187272011,6,Hartford,-72.530402,41.7642210000001
44007,18729,2014,Harris Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALEM,4801,187292014,2,New London,-72.2695459999999,41.4950150000001
44014,18735,2013,Leadmine Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",UNION,3203,187352013,9,Tolland,-72.156695,41.9572600000001
44022,18735,2014,Leadmine Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",UNION,3203,187352014,21,Tolland,-72.156695,41.9572600000001
44025,18735,2015,Leadmine Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",UNION,3203,187352015,18,Tolland,-72.156695,41.9572600000001
44030,18736,2013,Leadmine Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ASHFORD,3203,187362013,31,Windham,-72.1556439999999,41.9570820000001
44038,18736,2014,Leadmine Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ASHFORD,3203,187362014,23,Windham,-72.1556439999999,41.9570820000001
44041,18736,2015,Leadmine Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ASHFORD,3203,187362015,21,Windham,-72.1556439999999,41.9570820000001
44051,18743,2014,Lathrop Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PLAINFIELD,3713,187432014,36,Windham,-71.898152,41.6705470000001
44058,18744,2014,Tatnic Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",CANTERBURY,3711,187442014,10,Windham,-71.956377,41.7401530000001
44075,18746,2014,Bear Swamp Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ANDOVER,3108,187462014,4,Tolland,-72.341403,41.7414210000001
44082,18753,2014,Moritz Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",ASHFORD,3205,187532014,27,Windham,-72.199497,41.8548720000001
44102,18755,2014,Wood Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",PLAINFIELD,3502,187552014,45,Windham,-71.848963,41.7481670000001
44109,18757,2014,Gravelly Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WOODSTOCK,3708,187572014,6,Windham,-71.983646,41.981505
44144,18767,2014,"Cady Brook, Unnamed tributary to (Shady Oak Brook)",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",KILLINGLY,3403,187672014,6,Windham,-71.7987659999999,41.8947380000001
44145,18768,2014,Main Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",NORTH STONINGTON,3002,187682014,16,New London,-71.947821,41.5107630000001
44149,18769,2014,West Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",TOLLAND,4500,187692014,24,Tolland,-72.4028769999999,41.883649
44152,18782,2013,Beaver Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4015,187822013,45,Middlesex,-72.537424,41.451854
44156,18782,2015,Beaver Meadow Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",HADDAM,4015,187822015,6,Middlesex,-72.537424,41.451854
44165,18791,2013,"Hubbard Brook, Unnamed tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MIDDLETOWN,4000,187912013,43,Middlesex,-72.5665,41.5242160000001
44168,18792,2013,Lyman Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MARLBOROUGH,4707,187922013,85,Hartford,-72.44559,41.62929
44181,18793,2015,Salmon Creek,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",SALISBURY,6007,187932015,4,Litchfield,-73.40397,41.9662300000001
44203,18797,2013,"Lake Zoar, Unnamed Tributary to",Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",MONROE,6000,187972013,4,Fairfield,-73.17556,41.3809600000001
44208,18806,2014,Bradley Brook,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",GRANBY,4320,188062014,12,Hartford,-72.8077,41.98569
44236,18807,2015,Shepaug River,Quantified_Electrofishing_all_species_cencus,"Brook Trout, Wild",WASHINGTON,6700,188072015,2,Litchfield,-73.31999,41.65509
